"","iteration_num","imputation_method","rmse","rsquare","imputation_duration"
"2609","435","kNNimpute","1.04639153955767","0.607757345716772","0.000780105590820312"
"2610","435","missForest","0.667080338536823","0.801820041907371","0.0565218925476074"
"2611","436","impDi","0.740886627981756","0.677398292515305","4.12750601768494"
"2612","436","softImpute","0.986708893424415","0.553820287157374","0.00158500671386719"
"2613","436","mice","0.880514927280124","0.819351383378554","0.349628925323486"
"2614","436","imputePCA","0.658007603342562","0.65620840333515","0.0345070362091064"
"2615","436","kNNimpute","0.785887682451626","0.539858982943774","0.000980854034423828"
"2616","436","missForest","0.727769124358015","0.756686482978948","0.0427157878875732"
"2617","437","impDi","0.562105778298659","0.918884553680171","4.1234700679779"
"2618","437","softImpute","0.604020251125433","0.837825606815783","0.00153684616088867"
"2619","437","mice","0.691107378338843","0.689011884977456","0.366585969924927"
"2620","437","imputePCA","0.498883459096048","0.924734153134517","0.034736156463623"
"2621","437","kNNimpute","0.348614212401431","0.972478043654604","0.00122690200805664"
"2622","437","missForest",NA,NA,"0.0302999019622803"
"2623","438","impDi","0.544533469163741","0.864249046616814","3.19805216789246"
"2624","438","softImpute","0.781152485318496","0.802228788191203","0.00220799446105957"
"2625","438","mice","0.336494243259263","0.957744461441895","0.294947862625122"
"2626","438","imputePCA","0.499016677957266","0.903417063649255","0.0289709568023682"
"2627","438","kNNimpute","0.553670627525649","0.928124813480626","0.000687837600708008"
"2628","438","missForest","0.385751800661428","0.969664364867973","0.05538010597229"
"2629","439","impDi","0.342758095925905","0.952719027958907","3.70759797096252"
"2630","439","softImpute","0.915196778692551","0.935677149986065","0.00135993957519531"
"2631","439","mice","0.792921185980058","0.686467952164034","0.335322141647339"
"2632","439","imputePCA","0.469671127820828","0.941306003423443","0.0270249843597412"
"2633","439","kNNimpute","0.966736112674944","0.417809289813402","0.000700950622558594"
"2634","439","missForest","0.524107645347463","0.946354420858017","0.0382909774780273"
"2635","440","impDi","0.480022190537844","0.957314660045421","2.6819372177124"
"2636","440","softImpute","0.464431298630833","0.77246213682387","0.00213408470153809"
"2637","440","mice","0.40422494163765","0.78908551253567","0.270478010177612"
"2638","440","imputePCA","0.579231745647802","0.800695650999903","0.0389587879180908"
"2639","440","kNNimpute","0.490684091683514","0.721700735464035","0.000674962997436523"
"2640","440","missForest","0.24295084638073","0.951547167740623","0.0353729724884033"
"2641","441","impDi","0.656031556331813","0.850133916955939","3.10854506492615"
"2642","441","softImpute","0.560064231721811","0.966593224630541","0.00140810012817383"
"2643","441","mice","0.505082685136312","0.962316985770783","0.311645030975342"
"2644","441","imputePCA","0.593104138806091","0.897253464011774","0.0363669395446777"
"2645","441","kNNimpute","1.11798143473701","0.592393343091981","0.0007171630859375"
"2646","441","missForest","0.736139788334504","0.836782473467441","0.0522968769073486"
"2647","442","impDi","0.535665522958286","0.958785742378185","3.41039204597473"
"2648","442","softImpute","0.526498495635017","0.94585508075522","0.00180792808532715"
"2649","442","mice","0.297458328026637","0.953598225488342","0.285920143127441"
"2650","442","imputePCA","0.425841527191925","0.978603432696088","0.0241789817810059"
"2651","442","kNNimpute","0.628706548016406","0.979943684193075","0.000649929046630859"
"2652","442","missForest","0.257541618909204","0.977430500333076","0.0408511161804199"
"2653","443","impDi","0.668834918202044","0.821010868909084","3.77056407928467"
"2654","443","softImpute","0.252793446826362","0.941924808412222","0.00258016586303711"
"2655","443","mice","0.287513786720522","0.956023337599204","0.34107494354248"
"2656","443","imputePCA","0.555553165679247","0.925754246788564","0.0300889015197754"
"2657","443","kNNimpute","1.04224445703928","0.625313420717402","0.000750064849853516"
"2658","443","missForest","0.82109416678572","0.835269093875429","0.0423669815063477"
"2659","444","impDi","0.332054729345003","0.84798693906288","4.34131002426147"
"2660","444","softImpute","0.48979656972514","0.654687765951956","0.00240302085876465"
"2661","444","mice","0.394598003427036","0.894937095143018","0.379516124725342"
"2662","444","imputePCA","0.286214884054102","0.948960947037396","0.035775899887085"
"2663","444","kNNimpute","0.456656250223426","0.781432447173346","0.00106191635131836"
"2664","444","missForest","0.23721000600254","0.962854641164828","0.0498881340026855"
"2665","445","impDi","0.435453848174255","0.90098582883888","3.23016095161438"
"2666","445","softImpute","1.10514059841325","0.888235061330307","0.00147104263305664"
"2667","445","mice","0.538619516117789","0.853305316664913","0.272505044937134"
"2668","445","imputePCA","0.682537860508792","0.877747562711028","0.026237964630127"
"2669","445","kNNimpute","0.483733043600696","0.927967287844384","0.000638961791992188"
"2670","445","missForest","0.548405604302321","0.93655999271063","0.038093090057373"
"2671","446","impDi","0.390073188526095","0.916771359403478","3.3374228477478"
"2672","446","softImpute","0.394002756518575","0.968917573493906","0.0033869743347168"
"2673","446","mice","0.782312640171498","0.593099356068514","0.289251089096069"
"2674","446","imputePCA","0.34734787023527","0.941497842045662","0.0538549423217773"
"2675","446","kNNimpute","0.591802688345473","0.865234534757767","0.000646114349365234"
"2676","446","missForest","0.324366221895697","0.948327347661288","0.0359771251678467"
"2677","447","impDi","0.468282127020239","0.778617254162961","3.21351289749146"
"2678","447","softImpute","1.0111174521937","0.818670030879547","0.00535988807678223"
"2679","447","mice","0.69192575599391","0.439079944883554","0.321733236312866"
"2680","447","imputePCA","0.841075888814225","0.701236913560786","0.0627908706665039"
"2681","447","kNNimpute","0.908942530252224","0.569078627094951","0.000699996948242188"
"2682","447","missForest","0.550724300790295","0.805015317765124","0.0505039691925049"
"2683","448","impDi","0.5612402292618","0.95283967425669","3.75378084182739"
"2684","448","softImpute","0.605666040163488","0.963445441982592","0.00139999389648438"
"2685","448","mice","0.704692191587976","0.91526707785859","0.353868007659912"
"2686","448","imputePCA","0.521328829169863","0.980044902491219","0.0304138660430908"
"2687","448","kNNimpute","0.916947220778552","0.944958299811038","0.00946402549743652"
"2688","448","missForest","0.660549323640413","0.979422770969857","0.0407781600952148"
"2689","449","impDi","0.791269665837997","0.745989816191118","4.17979907989502"
"2690","449","softImpute","0.64591887652202","0.755755680151256","0.00135493278503418"
"2691","449","mice","0.84922823799639","0.6347151520602","0.35385799407959"
"2692","449","imputePCA","0.533623911303695","0.810647099433362","0.0437438488006592"
"2693","449","kNNimpute","0.924358887935964","0.596677516718257","0.000772953033447266"
"2694","449","missForest",NA,NA,"0.0352098941802979"
"2695","450","impDi","0.33311396944793","0.956133975401775","2.71022200584412"
"2696","450","softImpute","0.327764105717682","0.950185642130439","0.00236010551452637"
"2697","450","mice","0.324419977196439","0.938517290675282","0.235794067382812"
"2698","450","imputePCA","0.318028437040126","0.939792139244442","0.0326931476593018"
"2699","450","kNNimpute","0.615142334802135","0.924417296362753","0.00061798095703125"
"2700","450","missForest","0.299495107149586","0.953916988254052","0.0312600135803223"
"2701","451","impDi","0.635824870586144","0.624008809033976","4.34758806228638"
"2702","451","softImpute","0.636868601822364","0.676836316738254","0.0024721622467041"
"2703","451","mice","0.563140671718971","0.709481418127693","0.31563401222229"
"2704","451","imputePCA","0.512666639117193","0.771617344464298","0.0311920642852783"
"2705","451","kNNimpute","0.643133169006049","0.695392283896941","0.000674962997436523"
"2706","451","missForest","0.337480600468872","0.896881379111543","0.049738883972168"
"2707","452","impDi","0.517498423917858","0.870432068654466","3.17591786384583"
"2708","452","softImpute","0.558057073004236","0.92148181237921","0.00453400611877441"
"2709","452","mice","0.627318317244944","0.881324304473945","0.293270111083984"
"2710","452","imputePCA","0.452229554414737","0.869617375652883","0.0459768772125244"
"2711","452","kNNimpute","0.417873139512353","0.949702532553845","0.000643014907836914"
"2712","452","missForest","0.295471941965446","0.935853808804841","0.0303399562835693"
"2713","453","impDi","0.420547452969237","0.946075566419591","2.66645002365112"
"2714","453","softImpute","0.785303185146807","0.818158412070756","0.00454592704772949"
"2715","453","mice","0.618772900224586","0.875197787766573","0.286417007446289"
"2716","453","imputePCA","0.577350297492105","0.912960873422374","0.0290400981903076"
"2717","453","kNNimpute","0.810332073065666","0.716962016442534","0.00059199333190918"
"2718","453","missForest","0.50270599928957","0.972358163695315","0.0476160049438477"
"2719","454","impDi","1.01638860972516","0.819303687312703","4.15389680862427"
"2720","454","softImpute","0.967336276154507","0.819305481087112","0.00179100036621094"
"2721","454","mice","0.693516450004255","0.905695835105756","0.372024059295654"
"2722","454","imputePCA","0.978766874090826","0.79807088434157","0.123433113098145"
"2723","454","kNNimpute","1.05050082291818","0.79717842257209","0.000854969024658203"
"2724","454","missForest","0.79556471149235","0.829187422405059","0.0656571388244629"
"2725","455","impDi","0.314961815904542","0.985012339088159","4.20239210128784"
"2726","455","softImpute","0.505341305129785","0.937059697870263","0.00137209892272949"
"2727","455","mice","0.25138358442094","0.949857782512001","0.337141990661621"
"2728","455","imputePCA","0.326029961674893","0.973483113535697","0.0631880760192871"
"2729","455","kNNimpute","0.486577199858826","0.955793444382431","0.000719070434570312"
"2730","455","missForest",NA,NA,"0.0416269302368164"
"2731","456","impDi","0.253354365012553","0.970164815723136","4.24632596969604"
"2732","456","softImpute","0.342752766115421","0.95346418980642","0.00118398666381836"
"2733","456","mice","0.224429193041773","0.94685904441944","0.371909856796265"
"2734","456","imputePCA","0.228034101083835","0.984033677696125","0.0406990051269531"
"2735","456","kNNimpute","0.544154896766643","0.872723308308758","0.000629186630249023"
"2736","456","missForest","0.281560333296669","0.962257709772043","0.0771291255950928"
"2737","457","impDi","0.842355448720829","0.890787256000584","2.67914795875549"
"2738","457","softImpute","0.911518969902264","0.795879546700846","0.00142598152160645"
"2739","457","mice","0.986470550985691","0.483892037429278","0.279628038406372"
"2740","457","imputePCA","0.636084269985053","0.798098819517423","0.0358600616455078"
"2741","457","kNNimpute","0.813903367306084","0.600171170534113","0.00070500373840332"
"2742","457","missForest","0.684046367949034","0.910059107356266","0.0266139507293701"
"2743","458","impDi","0.430886999796906","0.869495117590665","3.69832992553711"
"2744","458","softImpute","0.662914192633961","0.680768583314027","0.00167107582092285"
"2745","458","mice","0.518596544090444","0.823313790767631","0.359646081924438"
"2746","458","imputePCA","0.586019485171834","0.815161406131356","0.0425968170166016"
"2747","458","kNNimpute","0.581673579818248","0.768029464242866","0.000708103179931641"
"2748","458","missForest",NA,NA,"0.0430030822753906"
"2749","459","impDi","0.673528945679198","0.917457306071074","3.64964199066162"
"2750","459","softImpute","0.647413940322852","0.951029003975127","0.00181722640991211"
"2751","459","mice","0.619213691217345","0.937201260748256","0.384371995925903"
"2752","459","imputePCA","0.62616767165449","0.964396957096394","0.0266809463500977"
"2753","459","kNNimpute","1.12830333852549","0.518488288189315","0.000718832015991211"
"2754","459","missForest","0.615764161001113","0.916564148705655","0.0458829402923584"
"2755","460","impDi","0.565088422509935","0.861571579379267","3.24101090431213"
"2756","460","softImpute","0.799825156851429","0.745059852465181","0.00208497047424316"
"2757","460","mice","0.532006015676922","0.870455533051519","0.303951978683472"
"2758","460","imputePCA","0.47843403748276","0.928823640200795","0.0284731388092041"
"2759","460","kNNimpute","0.849281990024815","0.709219478051964","0.000666141510009766"
"2760","460","missForest","0.346093232239069","0.98459900485744","0.0300948619842529"
"2761","461","impDi","0.636444789199844","0.79512148435998","3.70608901977539"
"2762","461","softImpute","0.582017074769675","0.825013956857884","0.00195813179016113"
"2763","461","mice","1.05448493013539","0.430416115508506","0.357264041900635"
"2764","461","imputePCA","0.504938938398867","0.851422428399713","0.0414199829101562"
"2765","461","kNNimpute","0.69244748599709","0.892596847008098","0.000723123550415039"
"2766","461","missForest","0.539445510375319","0.847126257122373","0.0548701286315918"
"2767","462","impDi","0.64936492774839","0.882805707011703","3.24780988693237"
"2768","462","softImpute","0.886978767383719","0.836840316113542","0.00171279907226562"
"2769","462","mice","1.16316940640887","0.694460222387506","0.282836198806763"
"2770","462","imputePCA","0.663981123216971","0.879045873819744","0.0307087898254395"
"2771","462","kNNimpute","1.36739588971291","0.836655058825081","0.000610113143920898"
"2772","462","missForest","0.366014208252955","0.955664301935581","0.0287201404571533"
"2773","463","impDi","0.472692210790225","0.88292023431722","3.69472217559814"
"2774","463","softImpute","0.422487049246975","0.942825690847968","0.00285792350769043"
"2775","463","mice","0.776683635536992","0.815672225960468","0.34742283821106"
"2776","463","imputePCA","0.412176056019456","0.954310953278914","0.087425947189331"
"2777","463","kNNimpute","0.765653460579005","0.714492379563358","0.000686168670654297"
"2778","463","missForest","0.380283937178099","0.940744892233992","0.0486440658569336"
"2779","464","impDi","0.767439486045404","0.676542985213351","3.18881297111511"
"2780","464","softImpute","1.68781503783424","0.645135232168796","0.00309610366821289"
"2781","464","mice","0.895277197190201","0.695920666133647","0.275701999664307"
"2782","464","imputePCA","0.921790700841118","0.723810637219056","0.0236279964447021"
"2783","464","kNNimpute","0.627686231091633","0.70833844982287","0.000637054443359375"
"2784","464","missForest","0.852777893941437","0.777430201238878","0.0421290397644043"
"2785","465","impDi","0.339692539818386","0.962750524656539","3.1698579788208"
"2786","465","softImpute","0.754377468157871","0.767378298072426","0.00273895263671875"
"2787","465","mice","0.559399919257949","0.873280386969328","0.281795024871826"
"2788","465","imputePCA","0.178866991356812","0.98095201332877","0.0233290195465088"
"2789","465","kNNimpute","1.3817923701698","0.631195703618203","0.000728845596313477"
"2790","465","missForest","0.201407471680674","0.983185755937738","0.0383739471435547"
"2791","466","impDi","0.712050491840898","0.910241539098311","3.71940493583679"
"2792","466","softImpute","0.552678550731079","0.942542363644079","0.00182008743286133"
"2793","466","mice","0.566760345308772","0.947047222900736","0.348588943481445"
"2794","466","imputePCA","0.447914018273374","0.965337579269594","0.041733980178833"
"2795","466","kNNimpute","0.556558313027034","0.942327743108817","0.000941038131713867"
"2796","466","missForest","0.455363409018135","0.988793788233141","0.0602381229400635"
"2797","467","impDi","0.481727549316242","0.885399770788157","3.27996587753296"
"2798","467","softImpute","0.313449247355914","0.977732144003741","0.00304198265075684"
"2799","467","mice","0.790844264738223","0.825074618200118","0.27908182144165"
"2800","467","imputePCA","0.395983855684398","0.951205553334639","0.0147180557250977"
"2801","467","kNNimpute","0.836286867680514","0.716990296941827","0.000572919845581055"
"2802","467","missForest","0.374138558383419","0.968738151524721","0.0670008659362793"
"2803","468","impDi","0.452828266386811","0.985435845569205","3.70475316047668"
"2804","468","softImpute","0.760521266058653","0.814365723067713","0.00180315971374512"
"2805","468","mice","0.240948401019077","0.979358402232527","0.31623101234436"
"2806","468","imputePCA","0.307546026256967","0.955780659682309","0.0319359302520752"
"2807","468","kNNimpute","0.270122523213014","0.985241304933258","0.00118803977966309"
"2808","468","missForest","0.155313270937523","0.995663428528462","0.0373210906982422"
"2809","469","impDi","0.653956327387251","0.908288406872715","3.7297351360321"
"2810","469","softImpute","0.31880312270885","0.962226205114727","0.00143003463745117"
"2811","469","mice","0.744928070224526","0.848276931426153","0.324445962905884"
"2812","469","imputePCA","0.576294659010227","0.923765719512616","0.046083927154541"
"2813","469","kNNimpute","1.05585701336842","0.956730172423456","0.000811100006103516"
"2814","469","missForest","0.476212174340055","0.974327761612273","0.0367038249969482"
"2815","470","impDi","0.689278874674325","0.325890017158506","3.65487003326416"
"2816","470","softImpute","0.978869932184634","0.0591863689018255","0.00156307220458984"
"2817","470","mice","1.3648154311427","0.000681145123747247","0.377439022064209"
"2818","470","imputePCA","0.751013063172","0.347086485434367","0.361558198928833"
"2819","470","kNNimpute","0.733185599566862","0.340762261604619","0.000746011734008789"
"2820","470","missForest","0.656525668717246","0.444272575307954","0.0463900566101074"
"2821","471","impDi","0.986074812125746","0.693130359111881","4.14808082580566"
"2822","471","softImpute","0.696432050194233","0.776025622642705","0.00339198112487793"
"2823","471","mice","0.399028430469004","0.920102475959691","0.357517004013062"
"2824","471","imputePCA","0.746113519996153","0.729343584124837","0.0674591064453125"
"2825","471","kNNimpute","1.04096985005279","0.700108994583241","0.000857830047607422"
"2826","471","missForest","0.810076553731931","0.750268674478969","0.0808501243591309"
"2827","472","impDi","0.756832748981545","0.799303799623547","4.14442896842957"
"2828","472","softImpute","0.742631309138088","0.795666744233878","0.00182819366455078"
"2829","472","mice","0.725083233937372","0.848858903853329","0.318955898284912"
"2830","472","imputePCA","0.569230752333934","0.873403517737382","0.0246129035949707"
"2831","472","kNNimpute","1.02855011072026","0.639754787968793","0.000666141510009766"
"2832","472","missForest","0.570803755549205","0.888738486282144","0.0326919555664062"
"2833","473","impDi","0.472923527420556","0.879490776939158","3.46499705314636"
"2834","473","softImpute","0.573795382660164","0.817099772963391","0.00368189811706543"
"2835","473","mice","0.809541487451317","0.663399046497927","0.285966873168945"
"2836","473","imputePCA","0.444414400789447","0.883760441418053","0.0214409828186035"
"2837","473","kNNimpute","0.758075297359553","0.698068993462787","0.000663042068481445"
"2838","473","missForest","0.453798593254058","0.884779558874301","0.0512230396270752"
"2839","474","impDi","1.15359306559884","0.476437268736623","4.34412789344788"
"2840","474","softImpute","1.02712101092385","0.65120906025917","0.0014190673828125"
"2841","474","mice","0.780160220784615","0.752210757656745","0.35596489906311"
"2842","474","imputePCA","1.07078619604391","0.578517670330218","0.0328710079193115"
"2843","474","kNNimpute","1.21423072007102","0.902633674694807","0.000821828842163086"
"2844","474","missForest",NA,NA,"0.049436092376709"
"2845","475","impDi","1.01497591700442","0.739641552449332","3.24717998504639"
"2846","475","softImpute","0.699303489002357","0.93019629622125","0.00187802314758301"
"2847","475","mice","0.547844669522791","0.848984781527182","0.290919065475464"
"2848","475","imputePCA","1.05447537204102","0.727199547555545","0.0407788753509521"
"2849","475","kNNimpute","0.82520215541309","0.961417991528981","0.000651836395263672"
"2850","475","missForest","0.639895530490174","0.924141860819209","0.0297698974609375"
"2851","476","impDi","0.250037349170338","0.978800012704343","3.71628999710083"
"2852","476","softImpute","0.66495958570535","0.843578133661899","0.00227499008178711"
"2853","476","mice","0.64272942682454","0.826446934036441","0.318328142166138"
"2854","476","imputePCA","0.440499117752424","0.943824580894606","0.0705060958862305"
"2855","476","kNNimpute","0.394359624414531","0.938459656700747","0.000726938247680664"
"2856","476","missForest","0.472058600180174","0.941888966792003","0.0426938533782959"
"2857","477","impDi","0.759550830600144","0.844666613698984","3.74529504776001"
"2858","477","softImpute","0.679285973971462","0.815315984292324","0.00240397453308105"
"2859","477","mice","0.927273506133588","0.807736568224465","0.326119184494019"
"2860","477","imputePCA","0.600815002509559","0.844151879268824","0.0585520267486572"
"2861","477","kNNimpute","0.67447046220516","0.795730418080764","0.000773906707763672"
"2862","477","missForest","0.60048406084979","0.875130625328786","0.0318078994750977"
"2863","478","impDi","0.797153799165676","0.695073229541293","4.37008190155029"
"2864","478","softImpute","1.063877385334","0.656056335646897","0.00398588180541992"
"2865","478","mice","0.567886580113798","0.822200055352919","0.337271928787231"
"2866","478","imputePCA","0.638104534638756","0.787717996937685","0.0410170555114746"
"2867","478","kNNimpute","0.953028434932328","0.650491459107183","0.000718832015991211"
"2868","478","missForest","0.64482052979274","0.805168997808436","0.0493772029876709"
"2869","479","impDi","0.727830355849888","0.837453017389774","3.07480597496033"
"2870","479","softImpute","0.758905180196658","0.942887289076037","0.00391697883605957"
"2871","479","mice","0.933845305236747","0.936724582582221","0.301138162612915"
"2872","479","imputePCA","0.534054049217484","0.903773385578375","0.0693109035491943"
"2873","479","kNNimpute","1.19281111093299","0.63686871671623","0.00099492073059082"
"2874","479","missForest",NA,NA,"0.0499000549316406"
"2875","480","impDi","0.466106786443135","0.3940849903934","3.59774804115295"
"2876","480","softImpute","0.752355781540351","0.409146936360074","0.00514912605285645"
"2877","480","mice","0.692035392965313","0.133142875195783","0.352856159210205"
"2878","480","imputePCA","0.742414601239168","0.328682276485552","0.0856800079345703"
"2879","480","kNNimpute","1.4769848365636","0.127615019327804","0.000832080841064453"
"2880","480","missForest","0.630150352917065","0.444927015857445","0.047698974609375"
"2881","481","impDi","0.520968130538918","0.814397648233163","3.12597179412842"
"2882","481","softImpute","0.677947105384497","0.709804118666253","0.00194787979125977"
"2883","481","mice","0.59187479514274","0.748109476388192","0.298032999038696"
"2884","481","imputePCA","0.523794170625095","0.853079399615385","0.109304904937744"
"2885","481","kNNimpute","0.804723836708933","0.528277074751057","0.000627994537353516"
"2886","481","missForest","0.458283342843119","0.893124352026797","0.0464451313018799"
"2887","482","impDi","0.89490657627132","0.778098817221814","3.68261289596558"
"2888","482","softImpute","0.565160975141042","0.91035236479576","0.00588107109069824"
"2889","482","mice","0.563055099039531","0.881031902487663","0.325385093688965"
"2890","482","imputePCA","0.783760999897344","0.764364485414247","0.0486328601837158"
"2891","482","kNNimpute","0.811660215015972","0.822064375022407","0.000694036483764648"
"2892","482","missForest",NA,NA,"0.036719799041748"
"2893","483","impDi","0.281532673541376","0.916890643138712","4.26599884033203"
"2894","483","softImpute","0.549449578254536","0.663962171138439","0.0023038387298584"
"2895","483","mice","0.285597822994762","0.924554437432171","0.36235499382019"
"2896","483","imputePCA","0.211977786737332","0.949387286013866","0.0853629112243652"
"2897","483","kNNimpute","0.380791219985402","0.91956624460626","0.000845909118652344"
"2898","483","missForest",NA,NA,"0.0537941455841064"
"2899","484","impDi","0.810303634775966","0.848482686485145","3.63620209693909"
"2900","484","softImpute","0.921700717852427","0.858222678833525","0.00201988220214844"
"2901","484","mice","0.738587686898859","0.871796776810949","0.314510107040405"
"2902","484","imputePCA","1.44105920713242","0.750130899089544","0.0300300121307373"
"2903","484","kNNimpute","1.18618772258435","0.636805997634282","0.000699043273925781"
"2904","484","missForest","0.685472816895616","0.814981161599411","0.0404338836669922"
"2905","485","impDi","0.353213114404366","0.946654337843933","3.12915396690369"
"2906","485","softImpute","0.647181051459033","0.634393229326585","0.00245213508605957"
"2907","485","mice","0.640559685981645","0.781497628551312","0.342864990234375"
"2908","485","imputePCA","0.367400030025403","0.895519320125942","0.0378959178924561"
"2909","485","kNNimpute","1.26401686248195","0.375214136865211","0.00061798095703125"
"2910","485","missForest","0.272178019488969","0.981425930694895","0.0348348617553711"
"2911","486","impDi","0.52667858108779","0.885727611430919","3.20474886894226"
"2912","486","softImpute","0.497169760856213","0.933355101020703","0.00161099433898926"
"2913","486","mice","0.622378447660811","0.885878552656461","0.293735027313232"
"2914","486","imputePCA","0.550825945631323","0.881483416098058","0.0207870006561279"
"2915","486","kNNimpute","1.12407083199053","0.524317928191968","0.000723838806152344"
"2916","486","missForest","0.681249693501182","0.805786172853418","0.0378599166870117"
"2917","487","impDi","0.553419416044928","0.860230366777838","3.15492415428162"
"2918","487","softImpute","0.970128040743834","0.765544468317723","0.00260496139526367"
"2919","487","mice","0.921380947299321","0.531036586660709","0.385485887527466"
"2920","487","imputePCA","0.609073252225811","0.86753885672747","0.0638060569763184"
"2921","487","kNNimpute","0.932384041464674","0.674251292965004","0.000683784484863281"
"2922","487","missForest","0.661780869093466","0.841244110604964","0.0350091457366943"
"2923","488","impDi","0.324309134386663","0.983305447772943","3.1692590713501"
"2924","488","softImpute","0.214617867166513","0.984902373790968","0.00168585777282715"
"2925","488","mice","0.303590941521891","0.964244843320339","0.369202852249146"
"2926","488","imputePCA","0.208712395590938","0.992988244485381","0.0314857959747314"
"2927","488","kNNimpute","0.57284666267271","0.906287241548773","0.000697851181030273"
"2928","488","missForest","0.230413890118148","0.986987180875083","0.028109073638916"
"2929","489","impDi","0.683102014707781","0.541825312108596","2.65663695335388"
"2930","489","softImpute","1.05634795711215","0.299791724508894","0.0019528865814209"
"2931","489","mice","0.747266430663674","0.490987178711937","0.291020154953003"
"2932","489","imputePCA","1.11382840717994","0.403962652132237","0.0513479709625244"
"2933","489","kNNimpute","0.728922977685486","0.405084106738049","0.000663042068481445"
"2934","489","missForest","0.770998833747573","0.497152760776917","0.0409848690032959"
"2935","490","impDi","0.625276430850121","0.844905095591709","4.36172986030579"
"2936","490","softImpute","0.840997579560171","0.783926714763036","0.00162696838378906"
"2937","490","mice","0.703986930419151","0.754087902932838","0.368295907974243"
"2938","490","imputePCA","0.642595925584868","0.853598699750073","0.0425200462341309"
"2939","490","kNNimpute","0.801647023674728","0.791808211304277","0.000974893569946289"
"2940","490","missForest",NA,NA,"0.033621072769165"
"2941","491","impDi","0.880044416223433","0.816799047298926","4.03311896324158"
"2942","491","softImpute","0.761397043468297","0.885407810012641","0.00166988372802734"
"2943","491","mice","1.28029786741883","0.604814752641176","0.341809988021851"
"2944","491","imputePCA","0.804090379905567","0.892535365607646","0.0661818981170654"
"2945","491","kNNimpute","0.941311784702621","0.947513839414329","0.000728130340576172"
"2946","491","missForest","0.877650392457397","0.795372869637954","0.0446541309356689"
"2947","492","impDi","0.303027342803122","0.946902559052295","3.05047702789307"
"2948","492","softImpute","0.46520931051817","0.848516225339494","0.00173497200012207"
"2949","492","mice","1.27156027101018","0.2668910751673","0.258481025695801"
"2950","492","imputePCA","0.333729992253469","0.945773536430762","0.0210912227630615"
"2951","492","kNNimpute","0.425138553718377","0.753308245253401","0.000643014907836914"
"2952","492","missForest","0.174539283186884","0.990245791899887","0.0425291061401367"
"2953","493","impDi","0.440119344552335","0.870925830763118","2.68074893951416"
"2954","493","softImpute","1.27162908482187","0.816473107819187","0.00160479545593262"
"2955","493","mice","0.749225316735598","0.794885148193294","0.25736403465271"
"2956","493","imputePCA","0.891480524880316","0.884602388410812","0.0201799869537354"
"2957","493","kNNimpute","0.651663131775246","0.926683258853087","0.000719070434570312"
"2958","493","missForest","0.594081787641421","0.924395732020694","0.0399580001831055"
"2959","494","impDi","0.992346780785486","0.557550852340886","4.11953902244568"
"2960","494","softImpute","0.423429149580617","0.966159972260818","0.0021209716796875"
"2961","494","mice","1.84876592008871","0.0200723521966463","0.410946130752563"
"2962","494","imputePCA","0.433760386791745","0.966857963475015","0.0341298580169678"
"2963","494","kNNimpute","0.353047594275258","0.935077567999469","0.000815153121948242"
"2964","494","missForest",NA,NA,"0.0538330078125"
"2965","495","impDi","0.618711377492283","0.892826511336515","3.58375906944275"
"2966","495","softImpute","0.749034032170485","0.829373779529705","0.00536298751831055"
"2967","495","mice","0.167053562901673","0.991082687423483","0.346973180770874"
"2968","495","imputePCA","0.623944365423175","0.893533822274623","0.0278918743133545"
"2969","495","kNNimpute","0.800049833141926","0.768466213160018","0.000616073608398438"
"2970","495","missForest","0.45110658210686","0.934343420297834","0.045137882232666"
"2971","496","impDi","0.7158001123036","0.905011501889822","2.65727210044861"
"2972","496","softImpute","0.400542550186448","0.972787582732075","0.00150299072265625"
"2973","496","mice","1.05345465675809","0.761801923303264","0.2759690284729"
"2974","496","imputePCA","0.471851035410592","0.961895589040743","0.026414155960083"
"2975","496","kNNimpute","0.841506677716239","0.821577720949322","0.000674009323120117"
"2976","496","missForest","0.590476012765009","0.933234915217018","0.0436010360717773"
"2977","497","impDi","0.59636204306044","0.940202379491489","3.68081593513489"
"2978","497","softImpute","0.546368155488135","0.925262234556983","0.00489306449890137"
"2979","497","mice","0.479926223501808","0.928469137154724","0.251440048217773"
"2980","497","imputePCA","0.527744992784267","0.933239751889727","0.0147979259490967"
"2981","497","kNNimpute","0.956978452818766","0.849427348156401","0.000618934631347656"
"2982","497","missForest","0.613235691690272","0.910319238273785","0.0494289398193359"
"2983","498","impDi","1.05731452927657","0.678697999628937","2.65921401977539"
"2984","498","softImpute","1.43269501732805","0.6900187533231","0.00354790687561035"
"2985","498","mice","1.23920946931889","0.28143507123969","0.276976108551025"
"2986","498","imputePCA","1.11099509610127","0.620450144543512","0.025784969329834"
"2987","498","kNNimpute","0.802551532581168","0.801493053289903","0.000631809234619141"
"2988","498","missForest","1.02306564668729","0.495431723210817","0.0307879447937012"
"2989","499","impDi","1.08132812816481","0.836570770074894","3.61682200431824"
"2990","499","softImpute","1.13826627696232","0.793833770231183","0.00205707550048828"
"2991","499","mice","1.17522362751714","0.8590125635176","0.29181981086731"
"2992","499","imputePCA","1.07264084099878","0.802745333255587","0.0353870391845703"
"2993","499","kNNimpute","0.759083422847099","0.977914405400298","0.000758171081542969"
